fold_id,repeat_id,seed,model_name,class_ratio,achieved_ratio,metric_accuracy,metric_roc_auc,shap_age_years,shap_checking_status_A11,shap_checking_status_A12,shap_checking_status_A13,shap_checking_status_A14,shap_credit_amount,shap_credit_history_A30,shap_credit_history_A31,shap_credit_history_A32,shap_credit_history_A33,shap_credit_history_A34,shap_duration_months,shap_employment_since_A71,shap_employment_since_A72,shap_employment_since_A73,shap_employment_since_A74,shap_employment_since_A75,shap_existing_credits,shap_foreign_worker_A201,shap_foreign_worker_A202,shap_housing_A151,shap_housing_A152,shap_housing_A153,shap_installment_rate,shap_job_A171,shap_job_A172,shap_job_A173,shap_job_A174,shap_other_debtors_A101,shap_other_debtors_A102,shap_other_debtors_A103,shap_other_installment_plans_A141,shap_other_installment_plans_A142,shap_other_installment_plans_A143,shap_people_liable,shap_personal_status_sex_A91,shap_personal_status_sex_A92,shap_personal_status_sex_A93,shap_personal_status_sex_A94,shap_property_A121,shap_property_A122,shap_property_A123,shap_property_A124,shap_purpose_A40,shap_purpose_A41,shap_purpose_A410,shap_purpose_A42,shap_purpose_A43,shap_purpose_A44,shap_purpose_A45,shap_purpose_A46,shap_purpose_A48,shap_purpose_A49,shap_residence_since,shap_savings_status_A61,shap_savings_status_A62,shap_savings_status_A63,shap_savings_status_A64,shap_savings_status_A65,shap_telephone_A191,shap_telephone_A192,pfi_age_years,pfi_checking_status_A11,pfi_checking_status_A12,pfi_checking_status_A13,pfi_checking_status_A14,pfi_credit_amount,pfi_credit_history_A30,pfi_credit_history_A31,pfi_credit_history_A32,pfi_credit_history_A33,pfi_credit_history_A34,pfi_duration_months,pfi_employment_since_A71,pfi_employment_since_A72,pfi_employment_since_A73,pfi_employment_since_A74,pfi_employment_since_A75,pfi_existing_credits,pfi_foreign_worker_A201,pfi_foreign_worker_A202,pfi_housing_A151,pfi_housing_A152,pfi_housing_A153,pfi_installment_rate,pfi_job_A171,pfi_job_A172,pfi_job_A173,pfi_job_A174,pfi_other_debtors_A101,pfi_other_debtors_A102,pfi_other_debtors_A103,pfi_other_installment_plans_A141,pfi_other_installment_plans_A142,pfi_other_installment_plans_A143,pfi_people_liable,pfi_personal_status_sex_A91,pfi_personal_status_sex_A92,pfi_personal_status_sex_A93,pfi_personal_status_sex_A94,pfi_property_A121,pfi_property_A122,pfi_property_A123,pfi_property_A124,pfi_purpose_A40,pfi_purpose_A41,pfi_purpose_A410,pfi_purpose_A42,pfi_purpose_A43,pfi_purpose_A44,pfi_purpose_A45,pfi_purpose_A46,pfi_purpose_A48,pfi_purpose_A49,pfi_residence_since,pfi_savings_status_A61,pfi_savings_status_A62,pfi_savings_status_A63,pfi_savings_status_A64,pfi_savings_status_A65,pfi_telephone_A191,pfi_telephone_A192
3,0,42,xgboost,0.3,0.3,0.765,0.821547619047619,0.1541582942008972,0.2980249524116516,0.0414686538279056,0.0069810110144317,0.3012201189994812,0.1477338820695877,0.0331949554383754,0.0206124000251293,0.0066198874264955,0.0055823745205998,0.1818727701902389,0.238830029964447,0.0036443036515265,0.0155986212193965,0.0076583051122725,0.0535154491662979,0.0048907706514,0.0146922376006841,0.0054458361119031,0.0,0.0067343455739319,0.0201474651694297,0.0054950965568423,0.0702123418450355,0.0,0.0132796261459589,0.018303545191884,0.0070217698812484,0.0128776775673031,0.0142675712704658,0.0143048306927084,0.038194790482521,0.0045907334424555,0.0946412980556488,0.0100017627701163,0.0,0.0268305391073226,0.0519620142877101,0.0057414467446506,0.0326554626226425,0.0284928772598505,0.0109076639637351,0.0214531533420085,0.0763571858406066,0.1097879782319068,0.0,0.0035827166866511,0.0826561227440834,0.0,0.0,0.0412214249372482,0.0,0.0017684777267277,0.0228193942457437,0.1641377955675125,0.0073144598864018,0.0,0.0014685614733025,0.0867827162146568,0.0304775182157754,0.0073094395920634,0.0048809523809522,0.0075476190476189,0.0068690476190475,-0.0001071428571429,0.0501547619047618,0.0227380952380951,0.0013214285714284,0.0033333333333332,-0.0002738095238095,-0.0002976190476191,0.020642857142857,0.0412261904761904,-0.0008333333333333,0.0005833333333332,0.0003095238095237,0.0046547619047618,-0.0011071428571429,0.0006071428571427,-0.0005,0.0,-0.0001190476190476,-0.0003452380952381,-0.0002261904761905,0.0095714285714284,0.0,-2.3809523809581456e-05,-0.0013690476190477,0.0015714285714285,0.0029047619047618,8.333333333326864e-05,0.0033690476190475,-0.0030238095238095,-0.0009642857142858,-0.0030119047619048,0.0005476190476189,0.0,0.0007857142857142,0.0033333333333332,-0.0006071428571429,0.003392857142857,-0.0023928571428572,-0.0002619047619048,0.0018571428571428,0.0018809523809522,0.0042976190476189,0.0,0.0003095238095237,-0.0011428571428572,0.0,0.0,-3.571428571436108e-05,0.0,8.333333333326864e-05,-0.0009047619047619,-0.004,0.0017261904761904,0.0,0.000595238095238,0.0004642857142856,0.0004880952380951,0.0001190476190475
3,0,42,xgboost,0.5,0.5,0.755,0.7960714285714284,0.2619625329971313,0.502554178237915,0.0316158756613731,0.0603709518909454,0.62261563539505,0.3881660401821136,0.0515818260610103,0.0528026260435581,0.0476858057081699,0.0096866954118013,0.4680318534374237,0.4483807384967804,0.0561223477125167,0.1069832295179367,0.1562441289424896,0.1486000567674636,0.0440132245421409,0.1500316709280014,0.0593927539885044,0.0,0.1431695967912674,0.0340672843158245,0.0319155305624008,0.2897886335849762,0.00225380808115,0.0246008038520813,0.0420969910919666,0.0608189590275287,0.0199318546801805,0.0099390624091029,0.0199155174195766,0.0716289430856704,0.0096516320481896,0.0792223289608955,0.0625546053051948,0.0259491633623838,0.0821527987718582,0.1654691100120544,0.005798555444926,0.1379004716873169,0.076868861913681,0.0695209428668022,0.0195360239595174,0.2280901372432708,0.1804959625005722,0.0,0.0255323648452758,0.0470106154680252,0.0,0.0034503566566854,0.0341118425130844,0.0,0.0324339196085929,0.233436569571495,0.2152945846319198,0.0173570290207862,0.0259371493011713,0.0232599452137947,0.2804698944091797,0.1712533980607986,0.0,-0.0100476190476191,-0.002952380952381,-0.0030119047619048,0.0049880952380951,0.050940476190476,0.018440476190476,-0.0003809523809524,0.0023571428571427,0.0017142857142856,-0.000404761904762,0.0324047619047617,0.0401071428571427,-0.0047500000000001,0.0042619047619046,-0.0014880952380953,0.011738095238095,-0.0011785714285715,-0.0028690476190477,0.0010833333333331,0.0,0.0025833333333332,-0.0010000000000001,-0.0014523809523811,0.0173571428571426,-0.0001904761904762,0.0004047619047617,-0.0015238095238096,0.0034999999999998,0.0026309523809522,0.0007738095238094,0.0027738095238094,-0.0004880952380953,0.0007976190476189,-0.0001428571428573,0.0026547619047617,-0.0012857142857143,-0.0004642857142858,0.0018095238095236,-0.0003452380952381,0.0118214285714284,-0.0048571428571429,-0.0067976190476191,0.0006666666666665,0.003238095238095,-0.0026071428571429,0.0,-0.0004761904761906,-0.0044404761904763,0.0,-0.0003333333333334,-0.0003452380952381,0.0,-0.002202380952381,0.0048690476190475,-0.0097976190476191,0.0001547619047617,-0.0006309523809524,0.0027261904761903,7.142857142845571e-05,0.004690476190476,0.0
4,0,42,xgboost,0.1,0.1,0.75,0.7438095238095237,0.3036201894283294,0.1767063587903976,0.048943355679512,0.038435086607933,0.9858093857765198,0.543677806854248,0.0338662900030612,0.1450679302215576,0.0225515477359294,0.0550133697688579,0.0175880454480648,0.4271376430988312,0.0761745274066925,0.1470982134342193,0.10398980230093,0.1289689093828201,0.0286153368651866,0.0785764679312706,0.0239653810858726,0.0,0.0454702153801918,0.0733427181839943,0.0,0.1553178429603576,0.0,0.0236738473176956,0.0119084967300295,0.0462531857192516,0.0110865142196416,0.0282204076647758,0.0087124742567539,0.0066811596043407,0.0,0.0123099675402045,0.0095802731812,0.0,0.0268759243190288,0.0394879169762134,0.0071243997663259,0.1186939179897308,0.1263148188591003,0.0293346215039491,0.0,0.3908640742301941,0.0997829139232635,0.0,0.0042271465063095,0.013265274465084,0.0,0.0,0.0075860386714339,0.0,0.0173510834574699,0.0830236971378326,0.1734178364276886,0.0077944775111973,0.0,0.0,0.0470171496272087,0.2012760192155838,0.0,-0.0038809523809524,0.0108452380952379,-0.0016785714285715,0.0034047619047618,0.0954761904761903,0.0144285714285713,0.0019285714285713,0.0166071428571427,-2.380952380959256e-05,0.0018333333333331,1.1904761904657502e-05,0.0444047619047617,-0.0037857142857144,0.0084523809523808,-2.3809523809614765e-05,-0.0001309523809524,-0.0010238095238095,-1.1904761904868443e-05,0.0024047619047618,0.0,-0.0018333333333334,0.001845238095238,0.0,0.0033095238095236,0.0,-0.0022857142857143,-8.333333333344628e-05,0.001738095238095,-0.0002619047619048,-0.0013452380952381,0.0016785714285713,0.0008809523809522,0.0,0.0013214285714284,0.0001309523809522,0.0,-0.0004166666666667,-0.0030952380952381,-0.0006309523809524,0.0052857142857141,-0.0065833333333334,0.0016190476190475,0.0,0.022642857142857,0.0048333333333332,0.0,0.0002619047619046,2.3809523809426025e-05,0.0,0.0,0.0001547619047617,0.0,0.0009166666666665,0.0036666666666665,0.0097619047619046,-0.0003333333333334,0.0,0.0,-0.0011785714285715,-0.0004404761904763,0.0
4,0,42,xgboost,0.3,0.3,0.77,0.7990476190476191,0.1368408650159835,0.1111905500292778,0.0724761337041854,0.0137583585456013,0.5512266755104065,0.190871924161911,0.0326213464140892,0.0296871718019247,0.0040929242968559,0.0041396156884729,0.1536246687173843,0.284638375043869,0.0089410068467259,0.059383250772953,0.0169265568256378,0.0556183941662311,0.0066272597759962,0.0068302941508591,0.0,0.0,0.0326458439230918,0.0318074859678745,0.0027354008052498,0.0858352482318878,0.0,0.0063286107033491,0.0178112331777811,0.009081901051104,0.0118309464305639,0.0081698652356863,0.0269162282347679,0.0184860955923795,0.0077354442328214,0.0628907904028892,0.007373868022114,0.0035137855447828,0.0250381287187337,0.0676101446151733,0.0038746914360672,0.0521141923964023,0.0100699234753847,0.0054285060614347,0.0141487196087837,0.1440995335578918,0.0617092214524745,0.0,0.0073653478175401,0.0252060312777757,0.0,0.0,0.0017976985545828,0.0,0.018776873126626,0.0187568496912717,0.1212703958153724,0.0060626738704741,0.0,0.0088486010208725,0.0402985475957393,0.0491315796971321,0.0,0.0027857142857143,0.0096904761904762,-0.0084642857142856,0.001702380952381,0.0778333333333334,0.0354880952380953,0.002547619047619,0.0063333333333334,0.0003928571428571,0.0003095238095238,0.0114880952380953,0.0385476190476191,0.000404761904762,-0.0034761904761903,0.0006190476190477,0.0049642857142857,0.000154761904762,0.0004285714285715,0.0,0.0,0.0008690476190476,0.0003214285714286,-0.0003214285714285,0.0047857142857143,0.0,-0.0014285714285713,-0.0018333333333332,-0.0002976190476189,-0.0002261904761903,-0.0008809523809522,0.0088690476190476,0.0041904761904762,-0.0003809523809523,0.0106904761904762,-0.0020714285714284,5.952380952390923e-05,0.0008809523809524,-0.000642857142857,0.0003809523809524,0.0049404761904762,1.1904761904879546e-05,-0.0004285714285713,0.0018333333333333,0.0131428571428571,0.0088095238095239,0.0,-0.0020714285714285,0.0010119047619048,0.0,0.0,-7.142857142847792e-05,0.0,0.0005238095238096,0.0030357142857143,0.0149166666666667,0.0002738095238095,0.0,0.0007261904761905,0.0013333333333334,0.0017976190476191,0.0
4,0,42,xgboost,0.5,0.5,0.74,0.7694047619047619,0.3167967200279236,0.1581461578607559,0.0609572231769561,0.0183588489890098,0.6546491384506226,0.5522152781486511,0.0591431818902492,0.0629042759537696,0.04085074365139,0.0662998408079147,0.3228701651096344,0.6380014419555664,0.0229198019951581,0.1822704672813415,0.0307139158248901,0.1681529283523559,0.0814902856945991,0.0863752961158752,0.0588071048259735,0.0032499758526682,0.0945328772068023,0.0176637899130582,0.064954288303852,0.2325475513935089,0.0,0.032827939838171,0.0713736489415168,0.019747907295823,0.0151208601891994,0.0557534471154212,0.0734199434518814,0.084237553179264,0.0168853290379047,0.1710330843925476,0.0393597483634948,0.0128346001729369,0.0846553072333335,0.1339477449655532,0.0222765356302261,0.0992778465151786,0.0998212918639183,0.0543258488178253,0.0597101114690303,0.4583716094493866,0.1369372755289077,0.0,0.0241230241954326,0.1532948911190033,0.0,0.0039116097614169,0.0148879894986748,0.0,0.0730246752500534,0.1916048675775528,0.2002782374620437,0.0271819308400154,0.0050075184553861,0.0286400243639946,0.1434657573699951,0.2443002313375473,0.0528775453567504,-0.0080595238095237,0.0051547619047619,-0.0004523809523809,0.001845238095238,0.0403928571428571,0.0224166666666667,0.0026071428571428,0.0057261904761904,-0.0006190476190476,-0.0032023809523809,0.0158452380952381,0.06075,-0.0006904761904762,-0.0022380952380951,-0.0028214285714285,0.0046547619047619,0.0005714285714286,0.0021547619047619,0.0055833333333333,0.0002738095238095,0.0006309523809524,0.0013690476190476,-0.0044880952380952,0.0097380952380952,0.0,0.0004047619047619,0.0012261904761905,0.0021428571428572,0.0006785714285714,-0.0004285714285714,0.0081666666666667,0.0030714285714286,-0.0001428571428571,0.0132142857142857,0.0070238095238095,3.5714285714272266e-05,-0.0027142857142856,-0.0076190476190475,-0.0016547619047618,0.0059523809523809,-0.0026904761904761,-0.0020714285714285,0.0044761904761905,0.0153214285714285,0.0132380952380952,0.0,4.7619047619074095e-05,0.0046666666666666,0.0,-0.0001785714285714,0.0024761904761904,0.0,0.0004761904761905,0.0045833333333333,0.0098690476190476,-0.0006785714285714,-0.0004999999999999,-0.0004166666666665,0.0043333333333333,0.0118214285714285,0.0020119047619047
0,1,43,xgboost,0.1,0.1,0.755,0.765,0.360404372215271,0.2049691826105117,0.1927373707294464,0.0327149555087089,0.6542173027992249,0.9339679479599,0.0478065721690654,0.0482207722961902,0.0516797639429569,0.0180477555841207,0.2804127037525177,0.3995565176010132,0.0263941660523414,0.3225182294845581,0.04888866096735,0.1743048876523971,0.0530047118663787,0.1391203999519348,0.0,0.0,0.0926663801074028,0.1401561200618744,0.0205962546169757,0.0804430171847343,0.0,0.0566225349903106,0.0669475719332695,0.068518616259098,0.0892538130283355,0.044228121638298,0.0302261039614677,0.0464045144617557,0.0048662573099136,0.1609180569648742,0.190713346004486,0.0043113948777318,0.1162374317646026,0.0432495102286338,0.0055283345282077,0.2819021344184875,0.076348528265953,0.042451124638319,0.1386509090662002,0.4426755011081695,0.1332862228155136,0.0,0.1694646477699279,0.0503357537090778,0.0,0.0054439539089798,0.1587859690189361,0.0,0.0148636708036065,0.1577961146831512,0.2329006046056747,0.0292713195085525,0.0,0.0068849013186991,0.1712893098592758,0.2914701998233795,0.0,0.0099285714285714,0.0107857142857142,0.0055833333333333,0.0010357142857143,0.0534642857142857,0.0481785714285714,-3.571428571425006e-05,0.0020714285714285,0.0008571428571428,0.0011071428571428,0.0148928571428571,0.037047619047619,-0.0024047619047618,0.0044404761904762,-0.000297619047619,0.0023452380952381,-0.0005595238095237,-0.0030595238095237,0.0,0.0,0.0011547619047619,0.0007380952380952,-0.0008214285714285,0.0019047619047618,0.0,-0.0012023809523809,-0.0006666666666666,-0.0026547619047619,0.0027261904761904,0.0006666666666666,0.0024880952380952,0.0033214285714285,0.0004285714285714,0.0060238095238095,0.0066190476190476,-0.0001547619047619,0.0001428571428571,0.0002142857142857,-0.0003928571428571,0.0027142857142857,-0.0004642857142857,-0.0035,-0.002095238095238,-0.0008333333333332,0.0039761904761904,0.0,0.0012261904761905,-0.0035119047619047,0.0,-0.0002738095238094,0.0003571428571428,0.0,5.952380952382041e-05,0.0005119047619048,0.0075714285714285,-0.0004642857142856,0.0,4.761904761902968e-05,-0.0008214285714285,0.0112142857142857,0.0
0,1,43,xgboost,0.3,0.3,0.73,0.771904761904762,0.2322556525468826,0.1807101815938949,0.0618280507624149,0.015622841194272,0.4662121534347534,0.2226330935955047,0.0175764430314302,0.0191039200872182,0.0128754628822207,0.0108241448178887,0.1863000094890594,0.2283462285995483,0.0079805217683315,0.0642607808113098,0.0069220890291035,0.0551201850175857,0.0022796133998781,0.0277588944882154,0.0029314877465367,0.0013958032941445,0.0324414409697055,0.0287396814674139,0.0025068044196814,0.0629453212022781,0.0,0.0047424319200217,0.0262351632118225,0.0103795621544122,0.0141470786184072,0.0063790110871195,0.0329772680997848,0.0272480193525552,0.0069187576882541,0.0942940935492515,0.0169105399399995,0.0172951687127351,0.0226619057357311,0.0415687523782253,0.0021629242692142,0.0489746034145355,0.0158121008425951,0.0091855898499488,0.0833856686949729,0.1845268458127975,0.0485160648822784,0.0044161533005535,0.0042969663627445,0.0320134274661541,0.0,0.0012975191930308,0.0267992038279771,0.0,0.0092790052294731,0.0255193896591663,0.1877380907535553,0.0065295286476612,0.0014909631572663,0.0118928821757435,0.102809302508831,0.0435147061944007,0.0036945021711289,-0.001345238095238,0.0122976190476191,0.0013690476190476,0.001154761904762,0.0738571428571429,0.023952380952381,0.0006071428571428,-0.0004285714285713,-0.0013809523809522,0.0005357142857143,0.0083333333333333,0.0248452380952381,-0.0024047619047618,-0.0036309523809523,-0.0007380952380951,-0.0006309523809523,-0.000345238095238,0.0009047619047619,0.0003452380952381,4.7619047619129606e-05,0.0005833333333333,-0.0010595238095237,-0.000142857142857,0.0032738095238096,0.0,0.0004166666666667,-0.0035714285714284,-0.0027976190476189,-0.0011190476190475,0.0007261904761905,0.0061785714285715,0.0014880952380953,-0.0009523809523808,0.011702380952381,0.0003095238095239,-0.0028809523809523,0.0008690476190476,-0.0005476190476189,0.000202380952381,0.0009166666666667,-0.0014166666666665,-0.0027023809523808,-0.0057619047619047,-0.0016190476190475,0.0055238095238096,-0.0016666666666665,0.0002380952380953,0.0001904761904762,0.0,2.3809523809559253e-05,0.0011309523809524,0.0,-0.0015119047619046,-0.0027738095238094,-0.0003333333333332,0.0002380952380953,0.0003095238095239,-5.95238095237205e-05,-0.0054761904761904,-0.0014880952380951,-0.0003333333333332
0,1,43,xgboost,0.5,0.5,0.735,0.771547619047619,0.3387741148471832,0.315722644329071,0.0928128212690353,0.0872778668999672,0.6075935959815979,0.5352023839950562,0.0625685006380081,0.0663144662976265,0.0300827398896217,0.0320808850228786,0.2168178111314773,0.4682412445545196,0.0113612003624439,0.0831912979483604,0.0473661422729492,0.1973998993635177,0.0366899855434894,0.0958271697163581,0.0167525932192802,0.0,0.0753639340400695,0.0406978279352188,0.0273830126971006,0.1966966241598129,0.0,0.0289717894047498,0.0363035462796688,0.0219031348824501,0.0500140562653541,0.0793619751930236,0.074856586754322,0.0318863354623317,0.0169056318700313,0.1442818641662597,0.0401694662868976,0.0737703293561935,0.103118896484375,0.0933754071593284,0.0259829256683588,0.0528510436415672,0.039828173816204,0.0864160358905792,0.1405889838933944,0.2342138439416885,0.1466941088438034,0.0220848601311445,0.0489305108785629,0.1043393611907959,0.0,0.0069379722699522,0.0361444577574729,0.0,0.0130929313600063,0.1303630024194717,0.2100954502820968,0.0231421049684286,0.0884814858436584,0.0721639990806579,0.1465658545494079,0.0959829986095428,0.025183642283082,0.0020476190476189,0.0186904761904761,0.003297619047619,0.000797619047619,0.0694761904761904,0.0431904761904761,0.0042023809523809,0.0051309523809523,0.0009285714285713,0.0011666666666666,0.0082142857142856,0.0351666666666666,-3.571428571431667e-05,-0.0044047619047619,-0.0022380952380952,-0.002797619047619,-0.0018809523809523,-0.0006071428571428,0.0018571428571428,0.0,-0.0023333333333333,-0.0022499999999999,-0.0003690476190476,0.0131309523809523,0.0,0.000345238095238,-8.333333333332416e-05,-0.0018095238095238,-0.0034880952380952,0.0001547619047618,0.0111904761904761,0.0041666666666666,0.0019523809523809,0.0148571428571428,0.0022380952380952,-0.0027738095238095,0.0054761904761904,-0.0032023809523809,-0.0008690476190476,0.0004285714285714,-0.0004880952380952,-0.0080357142857142,-0.0064523809523809,-0.0030714285714286,0.0136785714285714,-0.0039166666666666,0.0006547619047619,0.0042499999999999,0.0,-4.761904761905189e-05,-0.0020238095238095,0.0,0.0004523809523809,-0.006047619047619,-0.0029047619047618,-0.0009047619047619,-0.003047619047619,-0.0013571428571428,-0.0013928571428571,0.0024166666666666,-0.0004761904761904
1,1,43,xgboost,0.1,0.1,0.735,0.7628571428571429,0.2306707352399826,0.1188928112387657,0.0413102880120277,0.0106944786384701,0.8584142327308655,0.2490704208612442,0.0173123031854629,0.0313376300036907,0.0171596575528383,0.0044262246228754,0.244576409459114,0.2824327349662781,0.0238190572708845,0.0683887675404548,0.0189819689840078,0.010371696203947,0.0111090084537863,0.0186385624110698,0.0,0.0,0.0157934669405221,0.0697009861469268,0.0062967003323137,0.0619854368269443,0.0,0.015456885099411,0.0244411975145339,0.0331061035394668,0.0032001240178942,0.0054074106737971,0.0541376695036888,0.1015559360384941,0.0,0.0321781672537326,0.0090185748413205,0.0026797123719006,0.0198238249868154,0.0779845789074897,0.0306390598416328,0.0263665243983268,0.064445711672306,0.0294122621417045,0.1773838996887207,0.2069847881793975,0.0369246117770671,0.0,0.0119605027139186,0.021411333233118,0.0,0.0,0.0030423891730606,0.0,0.0056247627362608,0.1465494185686111,0.1788566708564758,0.0472165048122406,0.0037810856010764,0.0346956923604011,0.0513923354446888,0.0651240050792694,0.0,0.0123214285714286,0.0026428571428571,-0.0014642857142856,0.0008571428571428,0.0904047619047619,0.0068928571428571,0.0036547619047618,0.0017261904761904,0.0009285714285714,0.000547619047619,0.0091071428571429,0.0176666666666667,0.0022499999999999,0.002547619047619,-0.0003214285714285,-0.000595238095238,0.0007380952380952,0.0015238095238095,0.0,0.0,7.142857142858894e-05,-0.0001666666666665,-0.0004761904761904,-0.0086309523809523,0.0,0.0013571428571428,-0.0012142857142856,0.0009404761904762,0.0003452380952381,5.95238095237538e-05,0.0010833333333333,0.0124761904761905,0.0,0.0035238095238095,-0.0005119047619047,3.571428571433888e-05,-0.0010833333333333,0.0043690476190476,-0.001797619047619,-8.333333333330196e-05,0.0018809523809524,-0.0002738095238094,0.0038214285714285,0.0031428571428572,0.0049642857142857,0.0,0.0002023809523809,0.0001785714285714,0.0,0.0,0.0001904761904761,0.0,0.0001904761904761,-0.0026309523809523,0.0134285714285714,-0.0039999999999999,0.0001190476190476,0.0037023809523809,0.0011666666666666,0.0010714285714286,0.0
1,1,43,xgboost,0.3,0.3,0.78,0.7736904761904763,0.2359827756881714,0.1544430255889892,0.0419100634753704,0.0564801506698131,0.7170072197914124,0.3010752499103546,0.0182040277868509,0.0298296120017766,0.0607028491795063,0.0170343127101659,0.2811307609081268,0.4103470742702484,0.0142751252278685,0.0844263806939125,0.0296434424817562,0.0648008808493614,0.0315783470869064,0.0753879323601722,0.0203637387603521,0.0,0.0587799251079559,0.0769302621483802,0.0083083324134349,0.1454903781414032,0.0,0.0124083971604704,0.0308024883270263,0.0392164289951324,0.007935288362205,0.0115954270586371,0.0707831308245658,0.0245549138635396,0.0028373312670737,0.1015282124280929,0.0282852575182914,0.0126863131299614,0.0171891301870346,0.0506138131022453,0.0144568048417568,0.0935571417212486,0.0253683999180793,0.0405705012381076,0.0810738578438758,0.2158720195293426,0.103433221578598,0.0032019272912293,0.0134179946035146,0.0221277233213186,0.0,0.0043880348093807,0.066959723830223,0.0,0.0292034000158309,0.0891150087118148,0.1205128654837608,0.0094955982640385,0.0029703571926802,0.0150136556476354,0.1370738446712494,0.0828471556305885,0.0,-0.0065238095238094,0.0036547619047619,-0.0025833333333332,0.0028333333333334,0.0651190476190476,0.0182142857142857,0.00325,0.0004880952380952,-0.0048571428571427,-0.0003809523809523,0.0130595238095238,0.0425595238095239,0.0015595238095238,-0.001892857142857,0.0004166666666667,0.0043095238095239,8.333333333340187e-05,-0.0029404761904761,3.571428571434998e-05,0.0,0.0025595238095238,-0.003142857142857,0.0003095238095239,-0.0047380952380951,0.0,-0.0023571428571427,-0.0024523809523808,-0.0026190476190475,0.0001428571428572,0.0007857142857143,-0.0004166666666665,0.0016547619047619,-3.571428571423896e-05,0.0081904761904762,0.0018928571428572,-0.0010238095238094,0.0007142857142857,0.0007738095238095,-0.0022261904761904,-0.0064880952380951,0.0020119047619048,-0.0019166666666665,-0.0052499999999998,0.0032142857142857,0.0137619047619048,-0.0001309523809523,0.0014404761904762,-0.0006190476190475,0.0,-4.761904761898528e-05,0.0022738095238096,0.0,-0.0002023809523808,-0.0026666666666666,0.0077738095238096,-0.0007976190476189,-0.000190476190476,0.001452380952381,0.0006785714285714,0.0071785714285715,0.0
1,1,43,xgboost,0.5,0.5,0.765,0.79,0.2558485865592956,0.2558026015758514,0.0841079875826835,0.0271267816424369,0.7719678282737732,0.5063580274581909,0.0383652187883853,0.0576908886432647,0.0590857043862342,0.0241857282817363,0.3524186611175537,0.5153931379318237,0.0239805299788713,0.1951272934675216,0.0707278102636337,0.1168320775032043,0.1344017535448074,0.2114392817020416,0.0471949614584445,0.0,0.0422254279255867,0.0315283797681331,0.015098750591278,0.2479695081710815,0.0,0.0284489076584577,0.051618818193674,0.0835177600383758,0.0149813797324895,0.039843238890171,0.07089314609766,0.0255010556429624,0.0060960231348872,0.1380782127380371,0.0821738466620445,0.0392160713672637,0.0362698584794998,0.0517433509230613,0.0360863022506237,0.0777841433882713,0.0731785595417022,0.0589633546769619,0.0711989998817443,0.3005403578281402,0.1621136218309402,0.0086542721837759,0.0239029470831155,0.1218622401356697,0.0,0.009134167805314,0.11114352196455,0.0,0.0253504589200019,0.1164661943912506,0.2044575661420822,0.0064594643190503,0.0376820750534534,0.0292886644601821,0.1346748769283294,0.1287446916103363,0.0071076774038374,-0.0080714285714285,0.0154761904761905,-0.0015595238095237,0.0008452380952381,0.0525,0.0258452380952381,0.0013214285714286,0.0019642857142857,-0.0003214285714285,-0.0010476190476189,0.0157857142857143,0.0529166666666667,-0.0012142857142857,0.0007738095238095,0.0001428571428571,0.0053333333333333,-0.0010357142857142,-0.0056547619047618,0.002845238095238,0.0,0.000952380952381,-0.0007619047619047,-0.0010357142857142,-0.0037619047619047,0.0,-0.0015833333333332,0.0010119047619047,0.0017857142857143,0.0004523809523809,0.005797619047619,-0.0014880952380951,-9.523809523804828e-05,0.00075,0.0119166666666666,0.0045119047619047,-0.0021071428571427,0.0017738095238095,0.0027142857142857,-0.0023809523809523,0.0029880952380953,-0.0025595238095237,-0.000845238095238,-0.0021666666666666,0.0010714285714285,0.015547619047619,0.0003571428571429,-0.001142857142857,0.0025119047619048,0.0,0.0007738095238095,0.0010952380952381,0.0,0.0018690476190476,-0.0044642857142857,0.0079047619047619,-5.95238095237649e-05,-0.0012261904761904,0.0022738095238095,0.0019166666666666,0.0096428571428571,0.0002619047619047
