ratio_high,ratio_low,metric,diff
0.5,0.3,metric_roc_auc,-0.019523809523809388
0.5,0.3,metric_roc_auc,0.0019047619047618536
0.5,0.3,metric_roc_auc,0.004404761904761911
0.5,0.3,metric_roc_auc,0.0013095238095237605
0.5,0.3,metric_roc_auc,0.0055952380952380976
0.5,0.3,metric_roc_auc,-0.001071428571428723
0.5,0.3,metric_roc_auc,0.004880952380952319
0.5,0.3,metric_roc_auc,-0.010238095238095268
0.5,0.3,metric_roc_auc,0.008095238095238044
0.5,0.3,metric_roc_auc,-0.0022619047619046873
0.5,0.3,metric_roc_auc,0.006190476190476191
0.5,0.3,metric_roc_auc,-0.0007142857142857784
0.5,0.3,metric_roc_auc,0.008095238095238266
0.5,0.3,metric_roc_auc,-0.019880952380952444
0.5,0.3,metric_roc_auc,0.0019047619047619646
0.5,0.3,metric_roc_auc,0.008452380952380989
0.5,0.3,metric_roc_auc,-0.00035714285714283367
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
0.5,0.3,metric_train_pos_ratio,0.2
