class_ratio,repeat_id,fold_id,tau,n_groups,agreement_spearman_raw,agreement_spearman_group,topk_overlap_raw,topk_overlap_group
0.3,4,1,0.6,19,0.8947368421052632,0.9192982456140351,1.0,1.0
0.3,4,2,0.6,19,0.7548872180451127,0.7263157894736841,0.8,1.0
0.3,4,3,0.6,18,0.900751879699248,0.8761609907120743,1.0,0.8
0.3,4,4,0.6,19,0.8481203007518796,0.8403508771929825,1.0,0.8
0.5,0,0,0.6,18,0.8210526315789473,0.8307533539731682,0.8,0.8
0.5,0,1,0.6,19,0.8240601503759398,0.8456140350877193,1.0,1.0
0.5,0,2,0.6,19,0.7609022556390977,0.8017543859649122,0.6,0.8
0.5,0,3,0.6,19,0.7924812030075187,0.7947368421052632,0.6,0.6
0.5,0,4,0.6,19,0.8872180451127819,0.8859649122807017,0.8,0.8
0.5,1,0,0.6,19,0.806015037593985,0.8052631578947368,0.8,0.6
0.5,1,1,0.6,18,0.8165413533834586,0.8121775025799793,0.8,0.8
0.5,1,2,0.6,18,0.8977443609022555,0.890608875128999,0.8,0.8
0.5,1,3,0.6,18,0.9443609022556391,0.9463364293085655,0.8,0.8
0.5,1,4,0.6,19,0.6285714285714286,0.5859649122807017,0.8,0.6
0.5,2,0,0.6,18,0.900751879699248,0.9029927760577915,0.6,0.6
0.5,2,1,0.6,18,0.8902255639097743,0.869969040247678,0.8,0.8
0.5,2,2,0.6,19,0.863157894736842,0.8842105263157896,0.8,0.8
0.5,2,3,0.6,19,0.9308270676691727,0.9385964912280702,0.8,1.0
0.5,2,4,0.6,19,0.8030075187969924,0.8,1.0,1.0
0.5,3,0,0.6,18,0.6661654135338345,0.7708978328173374,0.4,0.6
0.5,3,1,0.6,19,0.849624060150376,0.8350877192982457,0.8,0.8
0.5,3,2,0.6,19,0.7804511278195487,0.7578947368421053,0.8,0.6
0.5,3,3,0.6,19,0.863157894736842,0.843859649122807,0.6,0.8
0.5,3,4,0.6,19,0.8586466165413533,0.8491228070175438,0.8,0.6
0.5,4,0,0.6,18,0.8630549285176823,0.8307533539731682,1.0,0.8
0.5,4,1,0.6,19,0.7669172932330827,0.7929824561403509,0.8,0.8
0.5,4,2,0.6,19,0.8075187969924811,0.787719298245614,1.0,1.0
0.5,4,3,0.6,18,0.9443609022556391,0.954592363261094,0.6,0.8
0.5,4,4,0.6,19,0.837593984962406,0.8228070175438595,1.0,0.8
